PassengerId,Pclass,Age,SibSp,Parch,Relateds,possui_cabine,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
985,3,37,0,0,0,0,0,1,0,0,1
986,1,25,0,0,0,0,0,1,1,0,0
987,3,25,0,0,0,0,0,1,0,0,1
988,1,76,1,0,1,1,1,0,0,0,1
989,3,29,0,0,0,0,0,1,0,0,1
990,3,20,0,0,0,0,1,0,0,0,1
991,3,33,0,0,0,0,0,1,0,0,1
992,1,43,1,0,1,1,1,0,1,0,0
993,2,27,1,0,1,0,0,1,0,0,1
994,3,42,0,0,0,0,0,1,0,1,0
995,3,26,0,0,0,0,0,1,0,0,1
996,3,16,1,1,2,0,1,0,1,0,0
997,3,28,0,0,0,0,0,1,0,0,1
998,3,21,0,0,0,0,0,1,0,1,0
999,3,36,0,0,0,0,0,1,0,1,0
1000,3,29,0,0,0,0,0,1,0,0,1
1001,2,18,0,0,0,1,0,1,0,0,1
1002,2,41,0,0,0,0,0,1,1,0,0
1003,3,19,0,0,0,0,1,0,0,1,0
1004,1,36,0,0,0,1,1,0,1,0,0
1005,3,18,0,0,0,0,1,0,0,1,0
1006,1,63,1,0,1,1,1,0,0,0,1
1007,3,18,1,0,1,0,0,1,1,0,0
1008,3,23,0,0,0,0,0,1,1,0,0
1009,3,1,1,1,2,1,1,0,0,0,1
1010,1,36,0,0,0,1,0,1,1,0,0
1011,2,29,1,0,1,0,1,0,0,0,1
1012,2,12,0,0,0,0,1,0,0,0,1
1013,3,29,1,0,1,0,0,1,0,1,0
1014,1,35,1,0,1,1,1,0,1,0,0
1015,3,28,0,0,0,0,0,1,0,0,1
1016,3,25,0,0,0,0,0,1,0,1,0
1017,3,17,0,1,1,0,1,0,0,0,1
1018,3,22,0,0,0,0,0,1,0,0,1
1019,3,20,2,0,2,0,1,0,0,1,0
1020,2,42,0,0,0,0,0,1,0,0,1
1021,3,24,0,0,0,0,0,1,0,0,1
1022,3,32,0,0,0,0,0,1,0,0,1
1023,1,53,0,0,0,1,0,1,1,0,0
1024,3,28,0,4,4,0,1,0,0,0,1
1025,3,23,1,0,1,0,0,1,1,0,0
1026,3,43,0,0,0,0,0,1,0,0,1
1027,3,24,0,0,0,0,0,1,0,0,1
1028,3,26,0,0,0,0,0,1,1,0,0
1029,2,26,0,0,0,0,0,1,0,0,1
1030,3,23,0,0,0,0,1,0,0,0,1
1031,3,40,1,6,7,0,0,1,0,0,1
1032,3,10,5,2,7,0,1,0,0,0,1
1033,1,33,0,0,0,0,1,0,0,0,1
1034,1,61,1,3,4,1,0,1,1,0,0
1035,2,28,0,0,0,0,0,1,0,0,1
1036,1,42,0,0,0,0,0,1,0,0,1
1037,3,31,3,0,3,0,0,1,0,0,1
1038,1,22,0,0,0,1,0,1,0,0,1
1039,3,22,0,0,0,0,0,1,0,0,1
1040,1,24,0,0,0,0,0,1,0,0,1
1041,2,30,1,1,2,0,0,1,0,0,1
1042,1,23,0,1,1,1,1,0,1,0,0
1043,3,36,0,0,0,0,0,1,1,0,0
1044,3,60,0,0,0,0,0,1,0,0,1
1045,3,36,0,2,2,0,1,0,0,0,1
1046,3,13,4,2,6,0,0,1,0,0,1
1047,3,24,0,0,0,0,0,1,0,0,1
1048,1,29,0,0,0,1,1,0,0,0,1
1049,3,23,0,0,0,0,1,0,0,0,1
1050,1,42,0,0,0,1,0,1,0,0,1
1051,3,26,0,2,2,0,1,0,0,0,1
1052,3,18,0,0,0,0,1,0,0,1,0
1053,3,7,1,1,2,0,0,1,1,0,0
1054,2,26,0,0,0,0,1,0,0,0,1
1055,3,25,0,0,0,0,0,1,0,0,1
1056,2,41,0,0,0,0,0,1,0,0,1
1057,3,26,1,1,2,0,1,0,0,0,1
1058,1,48,0,0,0,1,0,1,1,0,0
1059,3,18,2,2,4,0,0,1,0,0,1
1060,1,39,0,0,0,0,1,0,1,0,0
1061,3,22,0,0,0,0,1,0,0,0,1
1062,3,33,0,0,0,0,0,1,0,0,1
1063,3,27,0,0,0,0,0,1,1,0,0
1064,3,23,1,0,1,0,0,1,0,0,1
1065,3,43,0,0,0,0,0,1,1,0,0
1066,3,40,1,5,6,0,0,1,0,0,1
1067,2,15,0,2,2,0,1,0,0,0,1
1068,2,20,0,0,0,0,1,0,0,0,1
1069,1,54,1,0,1,1,0,1,1,0,0
1070,2,36,0,3,3,1,1,0,0,0,1
1071,1,64,0,2,2,1,1,0,1,0,0
1072,2,30,0,0,0,0,0,1,0,0,1
1073,1,37,1,1,2,1,0,1,1,0,0
1074,1,18,1,0,1,1,1,0,0,0,1
1075,3,21,0,0,0,0,0,1,0,1,0
1076,1,27,1,1,2,1,1,0,1,0,0
1077,2,40,0,0,0,0,0,1,0,0,1
1078,2,21,0,1,1,0,1,0,0,0,1
1079,3,17,2,0,2,0,0,1,0,0,1
1080,3,13,8,2,10,0,1,0,0,0,1
1081,2,40,0,0,0,0,0,1,0,0,1
1082,2,34,1,0,1,0,0,1,0,0,1
1083,1,26,0,0,0,0,0,1,0,0,1
1084,3,11,1,1,2,0,0,1,0,0,1
1085,2,61,0,0,0,0,0,1,0,1,0
1086,2,8,0,2,2,0,0,1,0,0,1
1087,3,33,0,0,0,0,0,1,0,0,1
1088,1,6,0,2,2,1,0,1,1,0,0
1089,3,18,0,0,0,0,1,0,0,0,1
1090,2,23,0,0,0,0,0,1,0,0,1
1091,3,32,0,0,0,0,1,0,0,0,1
1092,3,17,0,0,0,0,1,0,0,1,0
1093,3,0,0,2,2,0,0,1,0,0,1
1094,1,47,1,0,1,1,0,1,1,0,0
1095,2,8,1,1,2,0,1,0,0,0,1
1096,2,25,0,0,0,0,0,1,0,0,1
1097,1,41,0,0,0,0,0,1,1,0,0
1098,3,35,0,0,0,0,1,0,0,1,0
1099,2,24,0,0,0,0,0,1,0,0,1
1100,1,33,0,0,0,1,1,0,1,0,0
1101,3,25,0,0,0,0,0,1,0,0,1
1102,3,32,0,0,0,0,0,1,0,0,1
1103,3,38,0,0,0,0,0,1,0,0,1
1104,2,17,0,0,0,0,0,1,0,0,1
1105,2,60,1,0,1,0,1,0,0,0,1
1106,3,38,4,2,6,0,1,0,0,0,1
1107,1,42,0,0,0,1,0,1,0,0,1
1108,3,22,0,0,0,0,1,0,0,1,0
1109,1,57,1,1,2,0,0,1,0,0,1
1110,1,50,1,1,2,1,1,0,1,0,0
1111,3,40,0,0,0,0,0,1,0,0,1
1112,2,30,1,0,1,0,1,0,1,0,0
1113,3,21,0,0,0,0,0,1,0,0,1
1114,2,22,0,0,0,1,1,0,0,0,1
1115,3,21,0,0,0,0,0,1,0,0,1
1116,1,53,0,0,0,0,1,0,1,0,0
1117,3,32,0,2,2,0,1,0,1,0,0
1118,3,23,0,0,0,0,0,1,0,0,1
1119,3,18,0,0,0,0,1,0,0,1,0
1120,3,40,0,0,0,0,0,1,0,0,1
1121,2,36,0,0,0,0,0,1,0,0,1
1122,2,14,0,0,0,0,0,1,0,0,1
1123,1,21,0,0,0,0,1,0,0,0,1
1124,3,21,1,0,1,0,0,1,0,0,1
1125,3,37,0,0,0,0,0,1,0,1,0
1126,1,39,1,0,1,1,0,1,1,0,0
1127,3,20,0,0,0,0,0,1,0,0,1
1128,1,64,1,0,1,1,0,1,1,0,0
1129,3,20,0,0,0,0,0,1,1,0,0
1130,2,18,1,1,2,0,1,0,0,0,1
1131,1,48,1,0,1,1,1,0,1,0,0
1132,1,55,0,0,0,0,1,0,1,0,0
1133,2,45,0,2,2,0,1,0,0,0,1
1134,1,45,1,1,2,1,0,1,1,0,0
1135,3,23,0,0,0,0,0,1,0,0,1
1136,3,7,1,2,3,0,0,1,0,0,1
1137,1,41,1,0,1,1,0,1,0,0,1
1138,2,22,0,0,0,0,1,0,0,0,1
1139,2,42,1,1,2,0,0,1,0,0,1
1140,2,29,1,0,1,0,1,0,0,0,1
1141,3,27,1,0,1,0,1,0,1,0,0
1142,2,0,1,2,3,0,1,0,0,0,1
1143,3,20,0,0,0,0,0,1,0,0,1
1144,1,27,1,0,1,1,0,1,1,0,0
1145,3,24,0,0,0,0,0,1,0,0,1
1146,3,32,0,0,0,0,0,1,0,0,1
1147,3,28,0,0,0,0,0,1,0,0,1
1148,3,21,0,0,0,0,0,1,0,1,0
1149,3,28,0,0,0,0,0,1,0,0,1
1150,2,19,0,0,0,0,1,0,0,0,1
1151,3,21,0,0,0,0,0,1,0,0,1
1152,3,36,1,0,1,0,0,1,0,0,1
1153,3,21,0,0,0,0,0,1,0,0,1
1154,2,29,0,2,2,0,1,0,0,0,1
1155,3,1,1,1,2,0,1,0,0,0,1
1156,2,30,0,0,0,0,0,1,1,0,0
1157,3,40,0,0,0,0,0,1,0,0,1
1158,1,34,0,0,0,0,0,1,0,0,1
1159,3,44,0,0,0,0,0,1,0,0,1
1160,3,25,0,0,0,0,1,0,0,0,1
1161,3,17,0,0,0,0,0,1,0,0,1
1162,1,46,0,0,0,1,0,1,1,0,0
1163,3,44,0,0,0,0,0,1,0,1,0
1164,1,26,1,0,1,1,1,0,1,0,0
1165,3,16,1,0,1,0,1,0,0,1,0
1166,3,38,0,0,0,0,0,1,1,0,0
1167,2,20,1,0,1,0,1,0,0,0,1
1168,2,28,0,0,0,0,0,1,0,0,1
1169,2,40,1,0,1,0,0,1,0,0,1
1170,2,30,1,0,1,0,0,1,0,0,1
1171,2,22,0,0,0,0,0,1,0,0,1
1172,3,23,0,0,0,0,1,0,0,0,1
1173,3,0,1,1,2,0,0,1,0,0,1
1174,3,17,0,0,0,0,1,0,0,1,0
1175,3,9,1,1,2,0,1,0,1,0,0
1176,3,2,1,1,2,0,1,0,0,0,1
1177,3,36,0,0,0,0,0,1,0,0,1
1178,3,33,0,0,0,0,0,1,0,0,1
1179,1,24,1,0,1,1,0,1,0,0,1
1180,3,34,0,0,0,1,0,1,1,0,0
1181,3,30,0,0,0,0,0,1,0,0,1
1182,1,25,0,0,0,0,0,1,0,0,1
1183,3,30,0,0,0,0,1,0,0,1,0
1184,3,22,0,0,0,0,0,1,1,0,0
1185,1,53,1,1,2,1,0,1,0,0,1
1186,3,36,0,0,0,0,0,1,0,0,1
1187,3,26,0,0,0,0,0,1,0,0,1
1188,2,1,1,2,3,0,1,0,1,0,0
1189,3,29,2,0,2,0,0,1,1,0,0
1190,1,30,0,0,0,0,0,1,0,0,1
1191,3,29,0,0,0,0,0,1,0,0,1
1192,3,32,0,0,0,0,0,1,0,0,1
1193,2,34,0,0,0,1,0,1,1,0,0
1194,2,43,0,1,1,0,0,1,0,0,1
1195,3,24,0,0,0,0,0,1,0,0,1
1196,3,16,0,0,0,0,1,0,0,1,0
1197,1,64,1,1,2,1,1,0,0,0,1
1198,1,30,1,2,3,1,0,1,0,0,1
1199,3,0,0,1,1,0,0,1,0,0,1
1200,1,55,1,1,2,1,0,1,0,0,1
1201,3,45,1,0,1,0,1,0,0,0,1
1202,3,18,0,0,0,0,0,1,0,0,1
1203,3,22,0,0,0,0,0,1,1,0,0
1204,3,45,0,0,0,0,0,1,0,0,1
1205,3,37,0,0,0,0,1,0,0,1,0
1206,1,55,0,0,0,1,1,0,1,0,0
1207,3,17,0,0,0,0,1,0,0,1,0
1208,1,57,1,0,1,1,0,1,1,0,0
1209,2,19,0,0,0,0,0,1,0,0,1
1210,3,27,0,0,0,0,0,1,0,0,1
1211,2,22,2,0,2,0,0,1,0,0,1
1212,3,26,0,0,0,0,0,1,0,0,1
1213,3,25,0,0,0,1,0,1,1,0,0
1214,2,26,0,0,0,1,0,1,0,0,1
1215,1,33,0,0,0,0,0,1,0,0,1
1216,1,39,0,0,0,0,1,0,0,0,1
1217,3,23,0,0,0,0,0,1,0,0,1
1218,2,12,2,1,3,1,1,0,0,0,1
1219,1,46,0,0,0,0,0,1,1,0,0
1220,2,29,1,0,1,0,0,1,0,0,1
1221,2,21,0,0,0,0,0,1,0,0,1
1222,2,48,0,2,2,0,1,0,0,0,1
1223,1,39,0,0,0,1,0,1,1,0,0
1224,3,43,0,0,0,0,0,1,1,0,0
1225,3,19,1,1,2,0,1,0,1,0,0
1226,3,27,0,0,0,0,0,1,0,0,1
1227,1,30,0,0,0,1,0,1,0,0,1
1228,2,32,0,0,0,0,0,1,0,0,1
1229,3,39,0,2,2,0,0,1,1,0,0
1230,2,25,0,0,0,0,0,1,0,0,1
1231,3,6,0,0,0,0,0,1,1,0,0
1232,2,18,0,0,0,0,0,1,0,0,1
1233,3,32,0,0,0,0,0,1,0,0,1
1234,3,21,1,9,10,0,0,1,0,0,1
1235,1,58,0,1,1,1,1,0,1,0,0
1236,3,9,1,1,2,0,0,1,0,0,1
1237,3,16,0,0,0,0,1,0,0,0,1
1238,2,26,0,0,0,0,0,1,0,0,1
1239,3,38,0,0,0,0,1,0,1,0,0
1240,2,24,0,0,0,0,0,1,0,0,1
1241,2,31,0,0,0,0,1,0,0,0,1
1242,1,45,0,1,1,1,1,0,1,0,0
1243,2,25,0,0,0,0,0,1,0,0,1
1244,2,18,0,0,0,0,0,1,0,0,1
1245,2,49,1,2,3,0,0,1,0,0,1
1246,3,0,1,2,3,0,1,0,0,0,1
1247,1,50,0,0,0,1,0,1,0,0,1
1248,1,59,2,0,2,1,1,0,0,0,1
1249,3,22,0,0,0,0,0,1,0,0,1
1250,3,28,0,0,0,0,0,1,0,1,0
1251,3,30,1,0,1,0,1,0,0,0,1
1252,3,14,8,2,10,0,0,1,0,0,1
1253,2,24,1,1,2,0,1,0,1,0,0
1254,2,31,0,0,0,0,1,0,0,0,1
1255,3,27,0,0,0,0,0,1,0,0,1
1256,1,25,1,0,1,1,1,0,1,0,0
1257,3,43,1,9,10,0,1,0,0,0,1
1258,3,21,1,0,1,0,0,1,1,0,0
1259,3,22,0,0,0,0,1,0,0,0,1
1260,1,45,0,1,1,0,1,0,1,0,0
1261,2,29,0,0,0,0,0,1,1,0,0
1262,2,21,1,0,1,0,0,1,0,0,1
1263,1,31,0,0,0,1,1,0,1,0,0
1264,1,49,0,0,0,1,0,1,0,0,1
1265,2,44,0,0,0,0,0,1,0,0,1
1266,1,54,1,1,2,1,1,0,0,0,1
1267,1,45,0,0,0,0,1,0,1,0,0
1268,3,22,2,0,2,0,1,0,0,0,1
1269,2,21,0,0,0,0,0,1,0,0,1
1270,1,55,0,0,0,1,0,1,0,0,1
1271,3,5,4,2,6,0,0,1,0,0,1
1272,3,41,0,0,0,0,0,1,0,1,0
1273,3,26,0,0,0,0,0,1,0,1,0
1274,3,26,0,0,0,0,1,0,0,0,1
1275,3,19,1,0,1,0,1,0,0,0,1
1276,2,24,0,0,0,0,0,1,0,0,1
1277,2,24,1,2,3,0,1,0,0,0,1
1278,3,24,0,0,0,0,0,1,0,0,1
1279,2,57,0,0,0,0,0,1,0,0,1
1280,3,21,0,0,0,0,0,1,0,1,0
1281,3,6,3,1,4,0,0,1,0,0,1
1282,1,23,0,0,0,1,0,1,0,0,1
1283,1,51,0,1,1,1,1,0,0,0,1
1284,3,13,0,2,2,0,0,1,0,0,1
1285,2,47,0,0,0,0,0,1,0,0,1
1286,3,29,3,1,4,0,0,1,0,0,1
1287,1,18,1,0,1,1,1,0,0,0,1
1288,3,24,0,0,0,0,0,1,0,1,0
1289,1,48,1,1,2,1,1,0,1,0,0
1290,3,22,0,0,0,0,0,1,0,0,1
1291,3,31,0,0,0,0,0,1,0,1,0
1292,1,30,0,0,0,1,1,0,0,0,1
1293,2,38,1,0,1,0,0,1,0,0,1
1294,1,22,0,1,1,0,1,0,1,0,0
1295,1,17,0,0,0,0,0,1,0,0,1
1296,1,43,1,0,1,1,0,1,1,0,0
1297,2,20,0,0,0,1,0,1,1,0,0
1298,2,23,1,0,1,0,0,1,0,0,1
1299,1,50,1,1,2,1,0,1,1,0,0
1300,3,14,0,0,0,0,1,0,0,1,0
1301,3,3,1,1,2,0,1,0,0,0,1
1302,3,12,0,0,0,0,1,0,0,1,0
1303,1,37,1,0,1,1,1,0,0,1,0
1304,3,28,0,0,0,0,1,0,0,0,1
1305,3,38,0,0,0,0,0,1,0,0,1
1306,1,39,0,0,0,1,1,0,1,0,0
1307,3,38,0,0,0,0,0,1,0,0,1
1308,3,25,0,0,0,0,0,1,0,0,1
1309,3,8,1,1,2,0,0,1,1,0,0
